,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week
14487,51,4.0,94432,11.0,9,2.0,10.0,0.0,4.0,1.0,0,0,40
459,25,4.0,267044,15.0,10,4.0,1.0,1.0,0.0,0.0,0,0,20
6868,27,4.0,183639,11.0,9,4.0,14.0,3.0,4.0,1.0,0,0,40
5576,48,4.0,113598,15.0,10,5.0,1.0,2.0,2.0,0.0,0,0,40
14936,61,6.0,392694,15.0,10,0.0,4.0,1.0,4.0,1.0,0,0,50
4371,37,6.0,362062,14.0,15,2.0,10.0,0.0,4.0,1.0,99999,0,50
24607,38,4.0,185330,15.0,10,4.0,3.0,3.0,4.0,0.0,0,0,25
17292,60,1.0,237317,8.0,11,0.0,10.0,4.0,4.0,1.0,4934,0,40
27477,44,4.0,155472,7.0,12,4.0,10.0,4.0,2.0,0.0,1151,0,50
24781,61,4.0,79827,11.0,9,2.0,4.0,0.0,4.0,1.0,0,0,50
24595,31,4.0,344200,11.0,9,2.0,4.0,0.0,4.0,1.0,0,0,40
7932,46,4.0,117849,12.0,14,2.0,4.0,0.0,4.0,1.0,0,0,55
1201,39,4.0,174938,9.0,13,4.0,10.0,1.0,4.0,1.0,0,0,40
5219,21,4.0,186849,11.0,9,4.0,6.0,3.0,4.0,1.0,0,0,40
21809,19,4.0,198459,11.0,9,4.0,1.0,3.0,4.0,1.0,0,2001,40
21245,32,4.0,113364,15.0,10,4.0,1.0,1.0,4.0,1.0,0,0,30
27543,30,4.0,229772,0.0,6,2.0,3.0,0.0,4.0,1.0,0,0,40
7948,36,4.0,193026,9.0,13,2.0,12.0,0.0,4.0,1.0,0,0,40
2662,27,4.0,193701,11.0,9,4.0,3.0,3.0,4.0,0.0,0,0,45
18455,31,4.0,172304,15.0,10,2.0,3.0,0.0,4.0,1.0,0,0,50
26450,22,4.0,32616,15.0,10,4.0,8.0,1.0,4.0,0.0,0,0,30
1978,48,4.0,300168,2.0,8,5.0,1.0,3.0,2.0,0.0,0,0,40
22353,39,4.0,56118,11.0,9,0.0,8.0,4.0,4.0,0.0,0,0,40
14460,45,4.0,175625,11.0,9,5.0,1.0,4.0,4.0,0.0,0,0,38
7325,38,4.0,132879,9.0,13,2.0,4.0,0.0,4.0,1.0,0,0,40
11029,41,4.0,168730,15.0,10,2.0,12.0,0.0,4.0,1.0,0,0,50
18340,34,4.0,213226,9.0,13,4.0,12.0,1.0,4.0,1.0,0,0,65
18898,39,4.0,347814,7.0,12,4.0,8.0,3.0,4.0,0.0,0,0,56
6293,35,4.0,141896,2.0,8,2.0,3.0,0.0,4.0,1.0,0,0,40
18113,24,4.0,35603,15.0,10,0.0,8.0,1.0,2.0,1.0,0,0,40
24666,34,4.0,173495,15.0,10,2.0,3.0,0.0,4.0,1.0,0,0,48
23074,64,4.0,98586,10.0,16,2.0,10.0,0.0,4.0,1.0,0,0,60
10512,45,4.0,108993,11.0,9,4.0,3.0,3.0,4.0,1.0,0,0,40
1940,21,0.0,300812,15.0,10,4.0,0.0,3.0,4.0,1.0,0,0,30
20197,45,4.0,165484,10.0,16,2.0,10.0,0.0,4.0,1.0,0,0,50
2528,36,4.0,158592,1.0,7,2.0,3.0,0.0,4.0,1.0,0,0,50
2420,47,4.0,155489,11.0,9,2.0,14.0,0.0,4.0,1.0,7688,0,55
7729,32,4.0,256362,11.0,9,2.0,3.0,0.0,4.0,1.0,0,0,40
15196,54,4.0,57758,12.0,14,2.0,12.0,0.0,4.0,1.0,0,0,68
4106,25,4.0,210184,1.0,7,5.0,3.0,3.0,4.0,1.0,0,0,40
13066,38,0.0,203482,5.0,4,2.0,0.0,0.0,4.0,1.0,0,0,45
10084,38,1.0,91716,11.0,9,2.0,1.0,0.0,4.0,1.0,0,0,40
28560,42,1.0,262402,9.0,13,4.0,4.0,1.0,4.0,0.0,0,0,40
7708,23,4.0,184589,9.0,13,4.0,10.0,3.0,4.0,0.0,0,0,21
14911,47,5.0,201699,7.0,12,2.0,4.0,0.0,4.0,1.0,0,0,50
28384,40,2.0,141649,8.0,11,2.0,11.0,0.0,4.0,1.0,0,0,40
4194,55,6.0,168625,15.0,10,0.0,13.0,1.0,4.0,0.0,0,0,12
1075,51,2.0,176813,7.0,12,2.0,10.0,0.0,4.0,1.0,0,0,60
13883,25,4.0,202091,11.0,9,4.0,4.0,3.0,4.0,0.0,0,0,40
16543,66,6.0,140456,9.0,13,2.0,12.0,0.0,4.0,1.0,0,0,40
14575,19,4.0,343200,15.0,10,4.0,12.0,3.0,4.0,0.0,0,0,25
23063,40,4.0,244945,11.0,9,2.0,3.0,0.0,4.0,1.0,0,0,40
1397,38,4.0,180342,9.0,13,2.0,1.0,0.0,4.0,1.0,0,0,40
24112,30,4.0,26009,11.0,9,2.0,10.0,0.0,4.0,1.0,0,0,35
17293,41,4.0,327606,2.0,8,5.0,3.0,1.0,2.0,1.0,0,0,40
23047,18,4.0,96445,15.0,10,4.0,8.0,3.0,4.0,0.0,0,0,24
9055,26,4.0,252406,11.0,9,5.0,1.0,4.0,4.0,0.0,0,0,40
13744,40,5.0,57233,11.0,9,2.0,4.0,0.0,4.0,1.0,0,0,60
23029,36,0.0,205396,11.0,9,6.0,0.0,1.0,4.0,0.0,0,0,4
12548,23,4.0,376416,9.0,13,4.0,1.0,1.0,4.0,1.0,0,0,40
12273,18,4.0,27780,11.0,9,4.0,12.0,3.0,4.0,0.0,0,0,25
23497,46,4.0,251474,9.0,13,2.0,4.0,0.0,4.0,1.0,0,0,60
17038,42,4.0,334783,11.0,9,2.0,10.0,5.0,4.0,0.0,0,0,40
16656,63,6.0,52144,15.0,10,6.0,4.0,1.0,4.0,1.0,0,0,35
28675,24,4.0,223515,11.0,9,2.0,3.0,0.0,4.0,1.0,0,0,45
2020,36,4.0,184659,15.0,10,2.0,1.0,0.0,4.0,1.0,0,0,52
15190,34,7.0,355700,11.0,9,5.0,1.0,4.0,4.0,0.0,0,0,20
26564,37,4.0,177895,15.0,10,2.0,13.0,5.0,4.0,0.0,5013,0,40
23722,39,4.0,191502,8.0,11,2.0,3.0,0.0,4.0,1.0,0,0,40
18424,22,4.0,203182,15.0,10,5.0,12.0,4.0,4.0,0.0,0,0,43
24768,44,5.0,118212,9.0,13,2.0,4.0,0.0,4.0,1.0,99999,0,70
10469,44,4.0,222434,11.0,9,0.0,7.0,3.0,4.0,1.0,0,0,40
29068,61,4.0,137554,5.0,4,2.0,3.0,0.0,4.0,1.0,0,0,40
17791,33,6.0,520078,7.0,12,0.0,12.0,4.0,2.0,1.0,0,0,60
17210,27,5.0,89718,15.0,10,5.0,12.0,3.0,4.0,0.0,0,0,40
19549,22,4.0,208946,15.0,10,4.0,7.0,1.0,4.0,1.0,0,0,40
12326,40,4.0,271393,7.0,12,0.0,4.0,1.0,4.0,0.0,0,0,40
16579,53,4.0,281425,11.0,9,2.0,3.0,0.0,4.0,1.0,0,0,40
1334,58,4.0,255822,8.0,11,2.0,3.0,0.0,4.0,1.0,0,0,40
9779,28,4.0,184723,9.0,13,4.0,13.0,1.0,4.0,0.0,0,1980,35
6138,46,4.0,360096,9.0,13,2.0,4.0,0.0,4.0,1.0,15024,0,60
7923,68,0.0,29240,11.0,9,6.0,0.0,1.0,4.0,0.0,0,0,12
4705,22,7.0,186569,9.0,13,4.0,10.0,3.0,4.0,0.0,0,0,12
11306,30,6.0,347166,11.0,9,0.0,3.0,1.0,4.0,1.0,0,0,40
5343,44,2.0,236321,11.0,9,0.0,14.0,3.0,4.0,1.0,0,0,25
18212,26,4.0,59367,9.0,13,4.0,7.0,2.0,4.0,1.0,0,0,40
11928,47,6.0,28035,15.0,10,2.0,5.0,0.0,4.0,1.0,0,0,86
19796,53,7.0,105728,11.0,9,2.0,8.0,5.0,0.0,0.0,0,0,28
17346,44,2.0,124924,8.0,11,4.0,3.0,1.0,4.0,1.0,0,0,44
28795,50,5.0,121441,1.0,7,4.0,4.0,2.0,4.0,1.0,0,2444,40
6906,36,6.0,111957,15.0,10,2.0,4.0,0.0,4.0,1.0,0,0,52
4715,23,5.0,284651,9.0,13,0.0,12.0,1.0,4.0,0.0,0,0,43
12618,51,4.0,84399,11.0,9,2.0,7.0,0.0,2.0,1.0,0,0,40
21193,55,4.0,82098,11.0,9,2.0,4.0,0.0,1.0,1.0,0,0,55
11868,43,4.0,96249,11.0,9,2.0,7.0,0.0,4.0,1.0,0,0,42
12030,41,4.0,253060,14.0,15,2.0,12.0,0.0,4.0,1.0,0,0,50
26375,35,4.0,105803,15.0,10,2.0,3.0,0.0,4.0,1.0,0,0,50
4085,18,4.0,301948,11.0,9,4.0,11.0,3.0,4.0,1.0,34095,0,3
11624,28,6.0,191027,11.0,9,0.0,5.0,1.0,4.0,1.0,0,0,40
11259,65,4.0,170012,9.0,13,2.0,1.0,0.0,4.0,1.0,0,0,34
4293,69,0.0,164102,11.0,9,0.0,0.0,1.0,4.0,0.0,0,0,40
13637,30,4.0,277314,11.0,9,5.0,7.0,1.0,2.0,1.0,0,0,40
9504,18,4.0,469921,15.0,10,4.0,10.0,3.0,4.0,0.0,0,0,40
4223,55,2.0,219775,11.0,9,0.0,8.0,4.0,4.0,0.0,0,0,38
14802,25,4.0,295108,11.0,9,4.0,6.0,4.0,2.0,0.0,0,0,25
23338,35,4.0,84787,9.0,13,2.0,8.0,0.0,4.0,1.0,0,0,40
6712,25,4.0,252187,1.0,7,4.0,6.0,1.0,4.0,1.0,0,0,40
18553,33,4.0,204829,11.0,9,0.0,14.0,1.0,4.0,1.0,0,0,45
28642,37,6.0,338320,12.0,14,4.0,4.0,1.0,4.0,1.0,0,0,60
24057,47,6.0,61885,9.0,13,2.0,12.0,0.0,4.0,1.0,0,0,40
21322,40,1.0,75313,9.0,13,2.0,10.0,0.0,4.0,1.0,7688,0,66
21879,29,4.0,99369,9.0,13,4.0,10.0,1.0,3.0,0.0,0,0,50
21455,20,6.0,306710,11.0,9,4.0,5.0,3.0,4.0,1.0,0,0,40
4068,38,6.0,108947,15.0,10,2.0,7.0,0.0,4.0,1.0,7688,0,40
23834,17,4.0,52486,1.0,7,4.0,8.0,3.0,4.0,0.0,0,0,12
25202,44,4.0,291566,11.0,9,4.0,3.0,1.0,2.0,1.0,0,0,60
964,38,4.0,132879,11.0,9,2.0,3.0,0.0,4.0,1.0,0,1902,40
11006,36,4.0,81896,9.0,13,4.0,10.0,1.0,4.0,0.0,0,0,45
12650,52,4.0,193116,0.0,6,2.0,14.0,0.0,4.0,1.0,0,0,45
17645,33,6.0,192256,9.0,13,2.0,3.0,0.0,4.0,1.0,0,0,50
20574,44,7.0,141858,14.0,15,2.0,10.0,0.0,4.0,1.0,15024,0,75
16718,51,6.0,35295,11.0,9,4.0,5.0,4.0,4.0,1.0,0,0,45
11915,18,4.0,194897,11.0,9,4.0,6.0,3.0,0.0,1.0,0,0,40
14008,52,4.0,191529,9.0,13,0.0,5.0,1.0,4.0,1.0,0,0,40
25040,19,4.0,278115,15.0,10,4.0,8.0,3.0,4.0,1.0,0,0,12
11178,19,0.0,220517,15.0,10,4.0,0.0,3.0,4.0,0.0,0,0,15
19922,47,4.0,191957,11.0,9,2.0,12.0,0.0,2.0,1.0,0,0,40
22532,25,7.0,180884,15.0,10,2.0,1.0,5.0,2.0,0.0,0,0,40
6909,42,4.0,190543,15.0,10,2.0,13.0,5.0,4.0,0.0,0,0,40
20000,42,4.0,150568,11.0,9,5.0,12.0,4.0,4.0,0.0,0,0,45
21770,57,6.0,56480,11.0,9,2.0,4.0,0.0,4.0,1.0,0,0,1
8151,27,7.0,176727,9.0,13,4.0,10.0,1.0,4.0,1.0,0,0,40
2173,55,6.0,59469,6.0,5,2.0,5.0,0.0,4.0,1.0,0,0,25
23204,28,6.0,227890,9.0,13,4.0,10.0,1.0,2.0,1.0,0,0,50
27423,45,4.0,343377,15.0,10,2.0,1.0,0.0,4.0,1.0,0,0,40
19752,30,6.0,172748,5.0,4,4.0,3.0,3.0,4.0,1.0,0,0,40
14538,64,4.0,151540,1.0,7,6.0,13.0,4.0,4.0,0.0,0,0,16
17103,25,4.0,213412,15.0,10,2.0,12.0,0.0,4.0,1.0,0,0,40
13677,30,4.0,173005,11.0,9,2.0,1.0,0.0,4.0,1.0,0,0,44
22747,32,4.0,53373,15.0,10,2.0,3.0,0.0,4.0,1.0,0,0,36
9857,52,4.0,96359,10.0,16,2.0,4.0,0.0,4.0,1.0,0,0,57
9315,39,4.0,155961,11.0,9,0.0,1.0,4.0,2.0,0.0,0,0,38
5687,59,4.0,216851,11.0,9,4.0,7.0,1.0,4.0,1.0,0,0,40
5449,40,4.0,194360,6.0,5,2.0,6.0,0.0,4.0,1.0,0,0,40
13954,32,4.0,156015,9.0,13,4.0,10.0,1.0,4.0,1.0,0,0,40
20032,21,4.0,143062,11.0,9,4.0,7.0,3.0,4.0,1.0,0,0,40
3438,40,4.0,130571,11.0,9,4.0,8.0,1.0,4.0,0.0,0,0,40
103,40,4.0,118853,9.0,13,2.0,4.0,0.0,4.0,1.0,0,0,60
9329,45,2.0,326064,15.0,10,0.0,1.0,4.0,2.0,0.0,6497,0,35
25062,30,4.0,81282,11.0,9,4.0,8.0,4.0,4.0,0.0,0,0,40
4211,22,4.0,74631,15.0,10,4.0,6.0,3.0,4.0,0.0,0,0,13
20773,19,0.0,45643,15.0,10,4.0,0.0,3.0,4.0,0.0,0,0,25
12958,61,1.0,136787,15.0,10,2.0,1.0,0.0,4.0,1.0,0,0,40
29131,57,2.0,110417,11.0,9,2.0,3.0,0.0,4.0,1.0,99999,0,40
19684,55,4.0,255364,15.0,10,2.0,4.0,0.0,4.0,1.0,0,0,60
828,23,4.0,257509,15.0,10,4.0,12.0,1.0,4.0,1.0,0,0,25
5505,30,4.0,162623,9.0,13,4.0,10.0,1.0,4.0,0.0,0,0,40
12282,31,4.0,122609,11.0,9,0.0,1.0,4.0,4.0,0.0,0,0,40
23152,54,4.0,176240,12.0,14,2.0,14.0,0.0,4.0,1.0,7688,0,60
22732,55,4.0,189528,4.0,3,2.0,3.0,0.0,4.0,1.0,0,0,50
27703,37,4.0,150057,11.0,9,2.0,3.0,0.0,4.0,1.0,0,0,52
28896,49,4.0,185041,11.0,9,2.0,7.0,0.0,4.0,1.0,0,0,40
16207,42,4.0,245317,0.0,6,2.0,14.0,0.0,4.0,1.0,0,0,50
24358,26,0.0,109564,11.0,9,4.0,0.0,3.0,4.0,0.0,0,0,40
2434,23,4.0,26248,11.0,9,4.0,1.0,3.0,4.0,0.0,0,0,40
23885,54,6.0,118365,0.0,6,0.0,8.0,1.0,2.0,0.0,0,0,10
6108,39,2.0,178100,12.0,14,0.0,10.0,4.0,4.0,0.0,0,0,40
21814,29,4.0,210464,6.0,5,2.0,7.0,0.0,4.0,1.0,0,0,40
8628,62,6.0,26911,5.0,4,6.0,8.0,1.0,4.0,0.0,0,0,66
21217,32,7.0,206051,15.0,10,3.0,5.0,3.0,4.0,1.0,0,0,50
11127,20,4.0,50648,11.0,9,4.0,6.0,3.0,4.0,1.0,0,0,35
18041,47,4.0,198769,15.0,10,4.0,1.0,1.0,4.0,0.0,0,0,40
16010,35,4.0,139086,11.0,9,2.0,6.0,0.0,4.0,1.0,0,0,40
20455,28,4.0,54042,8.0,11,4.0,8.0,1.0,4.0,0.0,2463,0,35
8823,53,4.0,117814,15.0,10,0.0,1.0,4.0,4.0,0.0,0,0,38
3366,68,0.0,196782,5.0,4,2.0,0.0,0.0,4.0,1.0,0,0,30
24867,19,4.0,163578,15.0,10,4.0,12.0,3.0,4.0,1.0,0,0,30
19061,23,4.0,167424,15.0,10,4.0,8.0,3.0,4.0,0.0,0,0,35
24554,61,7.0,162678,4.0,3,2.0,14.0,0.0,4.0,1.0,0,0,40
23381,34,4.0,226443,14.0,15,2.0,10.0,0.0,4.0,1.0,0,0,55
18387,37,4.0,152307,15.0,10,2.0,7.0,0.0,4.0,1.0,0,0,40
12376,54,6.0,205066,0.0,6,2.0,3.0,0.0,4.0,1.0,0,0,36
10260,34,2.0,230420,9.0,13,2.0,10.0,0.0,4.0,1.0,0,0,40
10235,32,4.0,34437,11.0,9,4.0,14.0,3.0,4.0,1.0,0,0,40
18331,57,4.0,195876,11.0,9,2.0,3.0,0.0,4.0,1.0,0,0,40
15331,45,4.0,120724,12.0,14,2.0,4.0,0.0,4.0,1.0,4386,0,40
28658,22,1.0,57216,15.0,10,4.0,1.0,3.0,2.0,1.0,0,0,20
24783,68,4.0,161744,0.0,6,2.0,12.0,0.0,4.0,1.0,0,0,16
22488,19,0.0,257343,15.0,10,4.0,0.0,3.0,4.0,1.0,0,0,40
4202,33,4.0,157747,6.0,5,0.0,6.0,1.0,4.0,1.0,0,0,70
13220,57,4.0,169071,11.0,9,0.0,12.0,4.0,4.0,0.0,0,0,28
24074,26,4.0,160300,11.0,9,4.0,7.0,3.0,4.0,1.0,0,0,40
22946,26,4.0,284343,9.0,13,4.0,10.0,1.0,4.0,1.0,0,0,50
7168,34,4.0,176469,9.0,13,4.0,12.0,1.0,4.0,1.0,0,0,38
7759,32,4.0,105938,11.0,9,4.0,7.0,3.0,2.0,0.0,0,1602,20
17729,46,2.0,398986,10.0,16,2.0,10.0,5.0,4.0,0.0,0,1902,52
28207,49,5.0,431245,15.0,10,2.0,12.0,0.0,4.0,1.0,0,0,50
19418,21,4.0,262819,15.0,10,4.0,8.0,1.0,4.0,0.0,0,0,20
11940,56,4.0,146326,11.0,9,2.0,14.0,0.0,4.0,1.0,0,0,50
9655,54,4.0,111469,15.0,10,0.0,4.0,1.0,4.0,0.0,0,0,40
12434,55,4.0,182460,11.0,9,2.0,3.0,0.0,4.0,1.0,15024,0,35
20084,51,4.0,82566,11.0,9,2.0,3.0,0.0,4.0,1.0,0,0,50
7364,44,1.0,344060,14.0,15,2.0,10.0,0.0,4.0,1.0,0,0,40
20163,45,4.0,197731,11.0,9,2.0,7.0,0.0,4.0,1.0,0,0,40
27414,33,5.0,374905,11.0,9,2.0,12.0,0.0,4.0,1.0,0,0,50
2225,29,6.0,125190,11.0,9,2.0,3.0,0.0,4.0,1.0,0,0,40
21643,52,4.0,109413,11.0,9,4.0,12.0,1.0,4.0,1.0,0,0,40
22259,44,2.0,73199,8.0,11,0.0,13.0,4.0,1.0,1.0,0,0,40
12230,58,2.0,156649,3.0,2,6.0,6.0,4.0,2.0,1.0,0,0,40
22209,54,4.0,231482,9.0,13,2.0,4.0,0.0,4.0,1.0,0,0,40
27546,41,6.0,111772,7.0,12,2.0,3.0,0.0,4.0,1.0,0,1887,40
10513,35,4.0,265954,9.0,13,4.0,6.0,1.0,2.0,1.0,0,0,40
26073,34,4.0,287315,15.0,10,2.0,4.0,0.0,4.0,1.0,0,0,55
13415,30,4.0,167476,15.0,10,2.0,14.0,0.0,4.0,1.0,0,0,60
13487,20,4.0,374116,11.0,9,4.0,10.0,2.0,4.0,0.0,0,0,40
10957,27,4.0,171655,11.0,9,4.0,1.0,1.0,4.0,0.0,0,0,42
24467,36,7.0,243666,11.0,9,0.0,1.0,3.0,2.0,0.0,0,0,40
25402,26,4.0,198801,11.0,9,2.0,3.0,0.0,4.0,1.0,0,0,45
20555,37,4.0,219141,1.0,7,2.0,6.0,0.0,2.0,1.0,7688,0,40
26576,27,4.0,107812,9.0,13,2.0,12.0,2.0,4.0,1.0,0,0,40
18468,48,6.0,101233,8.0,11,2.0,8.0,5.0,4.0,0.0,0,0,15
22110,27,4.0,50132,15.0,10,0.0,12.0,1.0,4.0,1.0,0,0,50
26626,21,4.0,132053,15.0,10,4.0,1.0,3.0,4.0,0.0,0,1721,35
4043,60,4.0,146674,0.0,6,2.0,6.0,0.0,2.0,1.0,0,0,40
17636,66,5.0,112376,5.0,4,2.0,3.0,0.0,4.0,1.0,0,0,40
17212,29,4.0,253262,15.0,10,4.0,3.0,1.0,4.0,0.0,0,0,40
20741,44,2.0,193755,7.0,12,4.0,11.0,1.0,4.0,1.0,0,0,40
5384,29,4.0,240738,11.0,9,2.0,10.0,0.0,4.0,1.0,0,0,40
16918,26,2.0,337867,9.0,13,4.0,10.0,3.0,2.0,0.0,0,0,40
478,57,4.0,190942,3.0,2,6.0,9.0,1.0,2.0,0.0,0,0,30
5824,61,5.0,134768,15.0,10,2.0,12.0,0.0,4.0,1.0,0,0,40
3461,43,4.0,293305,9.0,13,2.0,12.0,0.0,4.0,1.0,0,1887,40
5337,32,4.0,165226,11.0,9,0.0,8.0,1.0,4.0,0.0,0,0,40
10075,32,4.0,116365,11.0,9,2.0,1.0,5.0,4.0,0.0,0,0,20
20305,31,1.0,281540,7.0,12,2.0,13.0,0.0,4.0,1.0,0,0,45
8394,20,4.0,174685,11.0,9,4.0,8.0,3.0,4.0,1.0,0,0,40
28172,30,4.0,430283,11.0,9,2.0,1.0,5.0,4.0,0.0,7298,0,40
24551,50,7.0,97778,11.0,9,2.0,11.0,0.0,4.0,1.0,0,0,40
21444,38,4.0,682947,9.0,13,0.0,4.0,1.0,4.0,1.0,0,0,55
20138,53,4.0,203173,8.0,11,2.0,4.0,0.0,4.0,1.0,0,0,45
15841,17,4.0,207791,0.0,6,4.0,6.0,3.0,4.0,1.0,0,0,20
6010,31,4.0,345122,14.0,15,0.0,10.0,1.0,4.0,1.0,14084,0,50
24640,19,4.0,243941,15.0,10,4.0,12.0,3.0,0.0,0.0,0,1721,25
647,29,4.0,271328,9.0,13,4.0,10.0,1.0,4.0,1.0,4650,0,40
970,49,4.0,31339,11.0,9,2.0,3.0,0.0,4.0,1.0,0,0,40
4258,34,2.0,43959,11.0,9,2.0,8.0,0.0,4.0,1.0,0,0,50
10904,24,4.0,117959,11.0,9,2.0,6.0,0.0,4.0,1.0,4386,0,40
11845,23,4.0,520775,2.0,8,4.0,9.0,3.0,4.0,1.0,0,0,30
17613,31,4.0,94235,9.0,13,2.0,3.0,0.0,4.0,1.0,0,0,46
28715,32,4.0,313835,12.0,14,2.0,10.0,0.0,4.0,1.0,0,0,40
20290,47,0.0,99127,8.0,11,2.0,0.0,0.0,4.0,1.0,0,0,40
22854,22,4.0,147253,15.0,10,4.0,8.0,1.0,4.0,1.0,0,0,15
22012,50,4.0,94885,9.0,13,0.0,10.0,1.0,4.0,1.0,0,0,45
20873,45,4.0,168038,9.0,13,0.0,12.0,1.0,4.0,1.0,0,0,60
5325,31,4.0,106753,8.0,11,2.0,3.0,0.0,4.0,1.0,0,1740,40
1009,36,4.0,112497,9.0,13,2.0,13.0,0.0,4.0,1.0,0,0,40
25656,39,4.0,98077,11.0,9,2.0,8.0,0.0,4.0,1.0,0,0,42
20043,46,4.0,166546,15.0,10,0.0,1.0,1.0,4.0,0.0,0,0,24
4306,31,4.0,193650,1.0,7,0.0,8.0,1.0,4.0,0.0,0,0,40
4015,29,4.0,107458,9.0,13,4.0,12.0,1.0,4.0,1.0,0,0,50
4101,21,4.0,152540,11.0,9,4.0,1.0,1.0,4.0,0.0,0,0,35
26458,25,4.0,231638,15.0,10,4.0,13.0,4.0,4.0,0.0,0,0,24
14446,50,6.0,93705,15.0,10,0.0,12.0,1.0,4.0,0.0,0,0,40
19743,40,4.0,111483,12.0,14,2.0,4.0,0.0,4.0,1.0,0,0,50
3226,40,4.0,97688,15.0,10,2.0,13.0,0.0,4.0,1.0,0,0,48
326,40,7.0,184018,8.0,11,2.0,7.0,0.0,4.0,1.0,0,0,38
5841,28,4.0,176972,9.0,13,2.0,3.0,0.0,4.0,1.0,0,0,45
28113,61,0.0,584259,12.0,14,2.0,0.0,0.0,4.0,1.0,0,0,2
18969,64,0.0,104756,15.0,10,6.0,0.0,4.0,4.0,0.0,0,0,8
7447,46,4.0,146919,11.0,9,2.0,1.0,5.0,4.0,0.0,0,0,40
6778,19,4.0,164395,11.0,9,4.0,1.0,3.0,4.0,0.0,0,0,25
6863,23,4.0,435604,8.0,11,5.0,4.0,3.0,4.0,0.0,0,0,40
24508,17,0.0,216595,1.0,7,4.0,0.0,3.0,2.0,0.0,0,0,20
23632,43,4.0,498079,9.0,13,0.0,4.0,4.0,4.0,0.0,0,0,40
19328,41,4.0,153031,15.0,10,2.0,12.0,0.0,4.0,1.0,0,0,65
2194,32,5.0,111746,15.0,10,2.0,3.0,0.0,4.0,1.0,0,0,40
4745,28,4.0,144063,11.0,9,2.0,4.0,0.0,4.0,1.0,0,0,40
28797,19,4.0,119964,11.0,9,4.0,3.0,2.0,4.0,0.0,0,0,15
11117,19,4.0,247298,2.0,8,3.0,8.0,3.0,3.0,0.0,0,0,20
13624,47,6.0,228660,15.0,10,2.0,3.0,0.0,4.0,1.0,0,1977,40
23593,35,7.0,154410,15.0,10,4.0,5.0,3.0,4.0,1.0,0,0,40
6419,41,2.0,208174,12.0,14,0.0,10.0,4.0,4.0,0.0,0,0,55
23588,31,4.0,206609,0.0,6,2.0,7.0,0.0,4.0,1.0,0,0,40
9291,31,4.0,103435,9.0,13,2.0,12.0,0.0,4.0,1.0,0,0,50
20635,40,4.0,51290,12.0,14,2.0,10.0,0.0,4.0,1.0,0,0,50
4774,30,4.0,140011,8.0,11,2.0,6.0,0.0,4.0,1.0,0,0,53
22991,22,4.0,43535,15.0,10,2.0,4.0,5.0,4.0,0.0,0,0,40
11255,38,5.0,269318,15.0,10,2.0,4.0,0.0,4.0,1.0,7298,0,40
18970,45,4.0,55720,9.0,13,2.0,10.0,0.0,4.0,1.0,0,0,40
22617,74,4.0,192290,0.0,6,2.0,1.0,0.0,4.0,1.0,0,0,20
24502,30,4.0,295010,11.0,9,4.0,1.0,1.0,4.0,0.0,0,0,40
6202,44,5.0,95150,15.0,10,2.0,4.0,0.0,4.0,1.0,0,0,50
12428,33,4.0,155475,11.0,9,2.0,12.0,0.0,4.0,1.0,0,0,40
15695,40,7.0,26598,9.0,13,0.0,10.0,1.0,4.0,1.0,0,0,40
7267,19,4.0,389755,11.0,9,4.0,6.0,3.0,4.0,1.0,0,0,16
18692,27,4.0,213152,15.0,10,4.0,12.0,1.0,4.0,1.0,0,0,40
21982,57,4.0,89182,11.0,9,6.0,1.0,1.0,4.0,0.0,0,0,40
15118,50,6.0,231196,9.0,13,0.0,12.0,1.0,4.0,1.0,0,0,50
21001,50,4.0,160572,11.0,9,2.0,7.0,0.0,4.0,1.0,3137,0,47
14504,36,4.0,175759,9.0,13,2.0,4.0,0.0,4.0,1.0,7298,0,50
13991,72,0.0,75890,15.0,10,6.0,0.0,4.0,1.0,0.0,0,0,4
2748,21,4.0,98678,15.0,10,4.0,8.0,3.0,4.0,1.0,0,0,15
12654,50,4.0,109277,6.0,5,2.0,7.0,0.0,4.0,1.0,0,0,48
16973,34,4.0,154874,11.0,9,4.0,7.0,1.0,4.0,1.0,4416,0,30
18779,27,4.0,302422,15.0,10,4.0,7.0,3.0,4.0,1.0,0,0,40
19240,48,5.0,287647,10.0,16,2.0,10.0,0.0,4.0,1.0,7688,0,55
1006,29,4.0,140863,15.0,10,2.0,13.0,0.0,4.0,1.0,0,0,40
12240,55,6.0,76901,7.0,12,2.0,4.0,0.0,4.0,1.0,0,0,55
21838,67,4.0,89346,9.0,13,2.0,10.0,0.0,4.0,1.0,0,0,40
3942,47,4.0,368561,15.0,10,2.0,3.0,0.0,4.0,1.0,0,0,40
26077,51,6.0,46401,15.0,10,2.0,10.0,5.0,4.0,0.0,0,0,40
16262,24,4.0,235894,11.0,9,2.0,3.0,0.0,4.0,1.0,0,0,40
26280,20,4.0,125010,11.0,9,4.0,8.0,3.0,4.0,0.0,0,0,30
24423,48,6.0,117849,15.0,10,4.0,8.0,1.0,4.0,1.0,0,0,40
18415,30,7.0,270218,9.0,13,4.0,1.0,3.0,2.0,0.0,0,0,40
12157,29,7.0,33798,15.0,10,0.0,1.0,3.0,4.0,1.0,0,0,20
